release_id,input,output,meaning,num_cognates,cognate_set_id,source,pos,pokorny_ref
train-fdddf6212d083c9f-01,[la] de [en] to [ang] to [sga] do [pl] do [sh] do [sga] di [sdc] di [cy] di- [la] dum [bg] до [ru] до [sh] до [uk] до [grc] δέ [grc] δή [la] donec [gv] jeh [sga] dí- [grc] δεῦρο [grc] -δε [gl] devasa [la] donique [la] donicum,*de,,24,109,etymology_db,,
train-f3feef54af87bf9b-01,[nn] de [sv] er [enm] ye [goh] ir [nl] u [sv] ni [sdc] voi [gmq-bot] je [cs] vy [la] vos [sc] vos [nl] jij [sc] bos [io] vu [fy] jo [ru] вы [rue] вы [da] I [nn] I [sv] I [sa] युष्मद् [fy] jim [ofs] ji [de] euch [nl] gij [non] ér [fo] tær [lv] jūs [lt] jūs [prg] jūs [xcl] դուք [vls] gie [sq] ju [is] þér [non] þér [yi] איר [is] yður [got] 𐌾𐌿𐍃 [sa] यूयम् [xfa] 𐌖𐌄𐌔 [lij] voî [ae] 𐬫𐬏𐬲𐬆𐬨 [ask] iã [ltg] jius,*yū́,,44,110,etymology_db,,
train-238853b6c430a418-01,[sh] de [sh] де,*kʷu-dʰe,,2,111,etymology_db,,
train-21a9d0b2064ebab2-01,[ast] en [ca] en [fax] en [fr] en [gl] en [roa-opt] en [es] en [la] in [sdc] in [sga] hi [dsb] w [pt] em [en] in- [it] in- [de] ein [nb] inn [el] εν [en] intuit [da] ned [sv] ned [ru] в- [fo] í [is] í [non] í [en] nether [yi] אין [gd] nighean [nl] neder [en] introit [fo] niður [is] niður [de] nieder [grc] ἐν [grc] εἰς [fa] نمودن [txb] ene [ro] în [cy] yn [lt] į [xcl] ի [de] ein- [ang] niþera [gv] inneen [xcl] նի- [sa] नि [gd] inghean [la] intestinus [pgl] ᚔᚅᚔᚌᚓᚅᚐ [ru] нырнуть [la] ingenuus [fa] نیایش [lb] nidder [ceb] inin [sq] m- [fo] íggj [grc] ἐντός [grc] νέρθεν [sa] निस्- [cu] въ- [nb] ajourinnfattet [nb] ajourinnfatta [nb] inn- [nb] innfatte [nb] innfatning [txb] eneṃ,*h₁én,,65,112,etymology_db,,
train-da5552c325597a14-01,[nl] en [fy] en [da] end [odt] ande [fo] enn [is] enn [non] enn [sv] än [osx] endi [gmq-bot] änn,*h₂entí,,10,113,etymology_db,,
train-2812ae89f3b0ae37-01,[nl] en [la] non [roa-opt] non [sa] न [en] ne [cs] ne [la] ne [lv] ne [lt] ne [dum] ne [enm] ne [kmr] ne [sco] ne [sh] ne [sl] ne [kmr] na [cy] na [ga] nach [pl] nie [en] deny [fo] nei [is] nei [nb] nei [nn] nei [non] nei [non] né [da] nej [sv] nej [en] hobnob [cy] neb [cy] nag [ru] ноль [be] не [bg] не [mk] не [cu] не [ru] не [sh] не [uk] не [de] Null [ang] ne- [fa] نه [pt] não [cy] nage [bra] नहीं [hi] नहीं [sq] nuk [en] no [szl] ńy [ga] namhaid [ur] نہیں [got] 𐌽𐌹 [mga] náma [pal] 𐭫𐭠 [dsb] ně [fo] neiggj [lt] niekas [kok] नू [as] নাই [bn] নাই [sga] námae [pal] 𐭫𐭥𐭩𐭲 [ovd] näj [gd] nàmhaid [sa] नहि [sa] नो,*ne,,66,114,etymology_db,,
train-ec173bba8d3c0823-01,[io] en [nb] i [pl] we [pl] w [nb] pling i bollen,*én,,5,115,etymology_db,,
train-2028b7dba8dab4b1-01,[en] star [gme-cgo] stein [mhn] stern [co] stella [ia] stella [it] stella [la] stella [pro] stella [sc] stella [roa-tar] stella [ang] steorra [en] disaster [fr] étoile [it] étoile [is] Stella [de] Stern [is] stjarna [non] stjarna [osp] estrella [es] estrella [af] ster [br] ster [kw] ster [nl] ster [nl] ster [sco] ster [grc] ἀστήρ [en] Esther [ro] stea [goh] sterno [it] astro [xcl] աստղ [fa] ستاره [fo] stjørna [enm] sterne [fa] تارا [hi] तारा [sa] तारा [bn] তারা [da] stjerne [nb] stjerne [ruq] steau̯ă [ruo] ste [el] αστέρι [kmr] stêr [sv] stjärna [gl] estrela [roa-opt] estrela [pt] estrela [cy] sêr [sa] स्तृ [got] 𐍃𐍄𐌰𐌹𐍂𐌽𐍉 [hit] 𒄩𒀸𒋼𒅕𒍝 [txb] ścirye [xto] śre [hi] सितारा [pa] ستارہ [ur] ستارہ [osx] sterro [ca] estel [os] стъалы [tg] ситора [yi] שטערן [fy] stjer [pa] ਤਾਰਾ [roa-gal] esteill [wa] stoele [ps] ستوری [rm] staila [oc] estela [vec] stéła [wym] śtaom [gu] સિતારો [pa] ਸਿਤਾਰਾ [dum] sterre [enm] sterre [nrf] êtaile [rup] steauã [en] starn [sco] starn [id] seter [si] තරුව [ckb] ئەستێرە [sc] isteddu [nrf] ételle [nrf] etel [nrf] éteile [gmw-cfr] Stään [sa] तारक [pap] strea [my] တာရာ [as] তৰা [dty] तारो [sd] तारो [lij] stélla [sa] तृ [pa] تارہ [sc] istrella [sc] streglia [sc] steddu [sc] istella [sc] isthella [frp] ètêla [scn] stiḍḍa [sd] تارو,*h₂stḗr,,105,116,etymology_db,,
train-ed0cde01b203ecbc-01,[en] wolf [af] wolf [nl] wolf [dum] wolf [enm] wolf [gmh] wolf [fy] wolf [la] lupus [grc] λύκος [el] λύκος [it] lupo [pt] lobo [es] lobo [cs] vlk [zlw-ocs] vlk [sk] vlk [pl] wilk [mk] волк [ru] волк [de] Wolf [pdc] Wolf [is] úlfur [got] 𐍅𐌿𐌻𐍆𐍃 [bg] вълк [ang] wulf [sh] vuk [sh] вук [sl] volk [rup] lupu [co] lupu [sc] lupu [scn] lupu [fr] loup [rup] lup [ruo] lup [ro] lup [da] ulv [nb] ulv [nn] ulv [sv] ulv [xcl] գայլ [sga] olc [fa] گرگ [fo] úlvur [cu] влькъ [non] ulfr [lt] vilkas [lv] vilks [sa] वृक [sq] ujk [be] воўк [prg] wilkis [pox] våuk [txb] walkwe [tg] гург [sgs] vėlks [ca] llop [bal] گرک [yi] וואָלף [lb] Wollef [it] lovo [wym] wuf [mzn] ورگ [sq] Ulqin [peo] 𐎺𐎼𐎣 [ae] 𐬬𐬆𐬵𐬭𐬐𐬀 [lij] lô [gmq-oda] ulf [mwl] lhobo [en] Vukovian [pal] gwlg [scl] उरुक [la] Volcae [orv] вълкъ [xag] 𐕒𐕡𐔾 [nn] úv’e [xld] 𐤥𐤠𐤩𐤥𐤤 [xsv] wułks [eee] вовкъ,*wĺ̥kʷos,,79,117,etymology_db,,
train-e5dece66939b8dfb-01,[sga] in [sga] sin [el] ένας [sv] som [la] semper [sc] semper [en] semelfactive [xto] sas [grc] εἷς [txb] ṣe,*sḗm,,10,118,etymology_db,,
train-401cb6967afb82f3-01,[en] planet [en] Poland [it] piano [mh] piano [en] field [en] floor [pl] pole [en] flag [is] flag [en] flake [it] pianta [pt] plano [es] plano [nl] plein [en] purdah [en] plantigrade [en] planar [la] planta [nl] vlag [es] llano [sc] pranta [ru] поле [id] pelan [fy] flagge [roa-opt] chão [pt] chão [de] Westfalen [la] placo [is] flaga [la] plaga [fa] پرده [ur] پردہ [hit] 𒁄𒄭𒅖 [grc] πλανάω [ru] плоский [la] palam [ca] pla [is] flana [da] flage [sh] ploča [la] plancus [ga] láthair [ro] plântă [la] plaustrum [gmq-bot] flagu [ru] полый [lb] Flack [ceb] yano [sga] láthar [grc] πλάξ [en] Flagg [en] planular [lij] ciànta [gmq-bot] flåna [grc] πέλανος [grc] πλάγος,*pleh₂-,,56,119,etymology_db,,
train-0d175723dfc706d0-01,[en] sky [da] sky [nb] sky [grc] σκύλος [en] hide [en] hide [en] hide [hrx] haut [la] scutum [en] shun [en] hose [de] Haut [hrx] Haut [en] hoard [is] ský [non] ský [gl] osa [fr] écu [goh] hutta [la] custos [nl] hom [de] Hoden [la] squama [fr] houseau [grc] κύτος [grc] κύστις [sv] skjul [is] húm [cy] cuddio [grc] σκῦτος [ang] scunian [grc] σκύνιον,*(s)kewH-,,32,120,etymology_db,,
train-fc1e1c8e695aa1c6-01,[en] taghairm [ga] gairm [gd] gairm,*ǵh₂r̥-smn̥,,3,121,etymology_db,,
train-c9631aceb298eff1-01,[ga] can [gd] can [nb] accent [br] kana [fi] kana [nl] hen [cy] canu [la] ciconia [nb] accent grave [ofs] hona [la] cano [grc] καναχέω [txb] kene [fy] hoanne [kmr] xwendin [nb] accent circonflexe [wa] tchanter [pt] chantagem [sga] canaid [egl] kantēr [xto] kaṃ,*keh₂n-,,21,122,etymology_db,,
train-e406ba45ad3cbe2c-01,[lij] can [roa-opt] can [es] can [orv] собака [eee] собака [ru] собака [uk] собака [cy] ci [co] cane [it] cane [sc] cane [grc] κύων [pl] suka [sk] suka [ca] ca [kmr] se [en] kennel [en] hound [la] canis [en] corgi [br] ki [kw] ki [xto] ku [txb] ku [gv] coo [en] Cynic [orv] сука [ru] сука [uk] сука [lv] suns [lt] šuo [xdc] κινούβοιλα [pt] cão [ro] câine [gd] cù [xsv] kuo [ga] cú [mga] cú [sga] cú [prg] sunnis [fa] سگ [sgs] šou [ps] سپی [yi] הונט [sa] श्वन् [pt] canário [en] Conan [li] hóndj [ltg] suņs [pgl] ᚉᚒᚅᚐ [mul] Cuon [hit] 𒆪𒉿𒀸 [tly] sıpə [tly] сыпә [ruo] căre [fa] اسبه [rup] cãni [gmw-cfr] Honk [kls] šọ̃́a [ckb] سەگ [ae] 𐬯𐬞𐬀𐬥 [kok] सुणो [prg] sunis [ro] câne [sa] श्वाविध् [rup] cheni,*ḱwṓ,,66,123,etymology_db,,
train-e2d2c5f6907c46ba-01,[cy] can [gl] cando [sa] चन्द्र [sq] hënë [la] candeo [as] চাঁদ [bn] চাঁদ [xcl] խանդ [as] চান [sa] चन्द् [sa] श्चन्द्र [as] চান্দ [inc-oas] চান্দ [grc] κάνδαρος [en] Kander,*(s)kand-,,15,124,etymology_db,,
train-4d114ba10d3757ec-01,[cy] can [ang] hund [en] hundred [da] hundred [nb] c [nb] c [nb] c [nb] c [en] cent [ca] cent [fr] cent [fur] cent [oc] cent [la] centum [fi] sata [izh] sata [pi] sata [vot] sata [id] sen [ms] sen [ro] sută [osx] ant- [sv] hundra [gl] cento [it] cento [pt] cento [vec] sento [gme-cgo] sada [kmr] sed [es] ciento [fo] hundrað [is] hundrað [non] hundrað [de] hundert [dsb] hundert [nb] hundre [br] kant [xto] känt [gl] cen [bho] सौ [hi] सौ [ur] سو [pt] cem [fa] صد [ur] صد [txb] kante [gd] ceud [de] Hundert [ae] 𐬯𐬀𐬙𐬀 [sa] शत [lt] šimtas [lv] simts [co] centu [ast] cientu [khw] شور [li] hóngert [pt] centeio [ang] hund- [gv] keead [sga] cét [ceb] sinto [gmq-osw] hundraþ [nrf] chent [vec] zsento [got] 𐌷𐌿𐌽𐌳 [ga] céad [rup] sutã [haw] haneli [mns] са̄т [xbc] σαδο [gu] સો [dum] hont [mr] -शे [lij] çénto [ceb] siyen [gl] centeo [rup] tsentu [rup] tsendu [sc] chentu [mh] jāān [inc-ash] 𑀲𑀢,*ḱm̥tóm,,81,125,etymology_db,,
train-f5109798daa7ac31-01,[la] dies [nb] jour [en] Jupiter [pl] Jupiter [ca] dia [osp] dia [pt] dia [es] día [la] Iuppiter [la] Iuppiter [en] Jove [grc] Ζεύς [cy] dydd [en] journal [sq] zot [ro] zi [it] dì [sdc] dì [it] giornale [grc] Ζήνων [hit] 𒅆𒍑 [pl] Jowisz [sa] द्यु [nb] à jour [xum] 𐌉𐌖𐌐𐌀𐌕𐌄𐌓 [sa] द्युम्न [en] Zeno [it] Zeno [la] Zeno [la] dius [el] Δίας [nb] ajournement [kw] dedh [la] Iovis [la] Veiovis [la] Vediovis [gmy] 𐀇𐀺 [sa] द्यौष्पितृ [grc] δείλη [fa] زاوش [la] Zenon [la] Vedius [cms] 𐌆𐌉𐌑 [nb] a jour [la] Diespiter [la] Diovis [la] Diiovis [la] Dijovis [en] Vejovis [la] Vejovis [sq] Zojz [nb] ajourføre [nb] ajourføring [nb] ajourinnfattet [nb] ajourinnfatta,*dyḗws,,55,126,etymology_db,,
train-4cfc58ac527bb35a-01,[en] number [en] naam [de] nehmen [mn] ном [en] antinomy [en] supernumerary [es] número [ang] niman [nl] nemen [dum] nemen [en] nim [pt] numeroso [enm] nimen [fo] nummar [ro] număr [fo] nema [is] nema [non] nema [gmq-bot] nema [en] nummular [gsw] nää [la] numerus [grc] νέμω [it] novero [sga] neim [fy] nimme [yi] נעמען [sa] नम् [sq] nëmë [got] 𐌽𐌹𐌼𐌰𐌽 [mn] ᠨᠣᠮ [grc] νωμάω [scn] nùmmiru [inc-pra] 𑀡𑀸𑀫 [sa] नति,*nem-,,35,127,etymology_db,,
train-7cec928bb0bcd0a7-01,[cs] o [pl] o [sh] o [sl] o [cs] o- [pl] o- [bg] о [cu] о [ru] о [sh] о [uk] о [cs] ob- [pl] ob- [sh] ob- [ru] об [ru] о- [sh] об- [cu] объ [ru] обо [dsb] wobjed [hsb] wobjed,*h₃ebʰi,,21,128,etymology_db,,
train-0b3f17d1fdc58bb2-01,[pl] o [sga] a [sga] a/Old Irish,*ō,,3,129,etymology_db,,
train-ca4b5e599897f187-01,[cy] o [ru] по [ofs] fon [la] po-,*h₂pó,,4,130,etymology_db,,
train-13f260bc17bdf135-01,[nb] AD [nb] anno Domini [la] dominus [nb] Domini [nb] a.D.,*domh₂nos,,5,131,etymology_db,,
train-43749be67ddb12ab-01,[en] grass [en] green [en] grow [nl] gras [fo] gras [is] gras [dum] gras [osx] gras [sv] grön [ca] herba [la] herba [nl] groeien [ro] iarbă [ang] growan [fi] rohto [lt] žėrėti [got] 𐌲𐍂𐌰𐍃 [lt] žiūrėti [nrn] grøn [la] gramen [bg] грив [dum] groeyen [grc] φορβή [fa] غرواس [pox] grönĕ,*gʰreh₁-,,25,132,etymology_db,,
train-3960ea4b28cf5333-01,[en] three [sco] three [gv] tree [el] τρία [fr] trois [an] tres [ast] tres [ca] tres [gl] tres [mcm] tres [la] tres [oc] tres [rm] tres [sc] tres [es] tres [sq] tre [da] tre [it] tre [kls] tre [nb] tre [nn] tre [sv] tre [xto] tre [en] tri [br] tri [kw] tri [ovd] tri [eo] tri [io] tri [id] tri [ms] tri [nn] tri [sh] tri [sk] tri [sl] tri [cy] tri [af] drie [nl] drie [zea] drie [en] tern [en] contribute [de] drei [nds-de] drei [hrx] drei [kw] try [cs] tři [hsb] tři [yi] דרײַ [txb] trai [bg] три [mk] три [eee] три [ru] три [sh] три [uk] три [bho] तीन [hi] तीन [tg] се [en] teapoy [fro] troy [non] þrír [grc] τρεῖς [el] τρεις [rup] trei [ruo] trei [ruq] trei [ro] trei [ang] þri [goh] dri [rmq] trin [gme-cgo] tria [pt] três [pl] trzy [sl] trije [fy] trije [gd] trì [fa] سه [nrf] treis [rm] treis [nrf] trais [rm] trais [cu] трьѥ [grc] Τρίτων [ur] تین [pt] terço [ga] trí [nn] trí [sga] trí [fo] tríggir [xcl] երեք [co] trè [gsw] drüü [sa] त्रि [pt] tridente [be] тры [dsb] tśi [lt] trys [os] ӕртӕ [bn] তিন [wa] troes [as] তিনি [lv] trīs [si] තුන [lb] dräi [got] 𐌸𐍂𐌴𐌹𐍃 [nl] drij [enm] thre [ps] درې [ca] terç [sq] trikë [sq] dhrim [osx] thrie [gmq-pro] ᚦᚱᛁᛃᛟᛉ [ckb] سێ [cs] tří- [zlw-slv] třȧ [gmy] 𐀴𐀪 [ae] 𐬚𐬭𐬌 [en] Trinity term [stq] träi [lij] tréi [en] neo-testamentary [prg] tīrts [no] trir [inc-ash] 𑀢𑀺𑀁𑀦𑀺 [inc-ash] 𐨟𐨿𐨪𐨩𐨆 [ks] ترٛےٚ [en] tryzub [gmq-pro] ᚦᚱᛁᚨ [scl] ڇے [xlc] 𐊗𐊕𐊁𐊆,*tréyes,,131,133,etymology_db,,
train-dfb5a762952c0269-01,[it] seme [sh] seme [sl] seme [fi] siemen [la] semen [vep] semen [de] Samen [lb] Som [be] семя [ru] семя [goh] samo [cs] semeno [sk] semeno [cu] сѣмѧ [sh] sjeme [bg] семе [mk] семе [sh] семе [pox] semą [csb] semiã [hsb] symjo [pl] siemię [uk] сім'я [dsb] semje [pt] sêmen [sh] сјеме [gmw-cfr] Zoam,*séh₁mn̥,,27,134,etymology_db,,
train-d13beddfa5ead645-01,[en] four [hrx] fier [la] quattuor [af] vier [nl] vier [de] vier [dum] vier [zea] vier [yi] פֿיר [goh] fior [sc] bator [osx] fiuwar [osc] 𐌐𐌄𐌕𐌕𐌉𐌖𐌓,*kʷetwṓr,,13,135,etymology_db,,
train-61cb2e1a057dc956-01,[fr] four [it] forno [pt] forno [ca] forn [es] horno [la] furnus [sc] furnu [sc] forru [sdc] forru [sc] furru,*gʷʰr̥-nós,,10,136,etymology_db,,
train-5c19f2a47eadbbe6-01,[en] two [da] to [nb] to [nn] to [gmq-bot] to [xto] we [en] doubt [eo] du [io] du [kls] du [lt] du [kmr] du [kw] dew [grc] δύο [fr] deux [it] due [nb] due [pt] dois [en] duo [it] duo [la] duo [pl] duo [sq] dy [af] twee [ca] dos [es] dos [sv] två [cs] dva [sh] dva [sk] dva [sl] dva [en] twine [en] twain [txb] wi [cy] dau [en] twin [gd] dà [en] twi- [br] daou [eee] два [sh] два [hi] दो [co] dui [fo] tveir [non] tveir [gme-cgo] tua [rup] doi [ruo] doi [ro] doi [ltg] div [goh] zwene [xcl] երկու [gd] dhà [csb] dwa [dsb] dwa [pl] dwa [sga] dá [gv] daa [xto] wu [bal] دو [fa] دو [ur] دو [ga] dó [lv] divi [sc] duos [sa] द्व [fa] دیگر [as] দুই [bn] দুই [bqi] دیه [ps] دوه [xum] 𐌕𐌖𐌚 [osc] 𐌃𐌖𐌔 [sv] tvenne [ga] dhá [got] 𐍄𐍅𐌰𐌹 [enm] twei [gmw-jdt] twî [ckb] دوو [nb] a due [hsb] dwaj [zlw-slv] dvȧ [vls] twji [ae] 𐬛𐬎𐬎𐬀 [bho] दू [lij] doî [hrx] zweu [prg] dwai [en] douzeper [ks] زٕ [ltg] diveji [grk-cal] dìo [txb] -wäte [gmw-jdt] tweî,*dwóh₁,,94,137,etymology_db,,
train-6d7434584b3c298d-01,[en] five [enm] five [sco] five [sh] pet [sl] pet [io] kin [la] quinque [fr] cinq [co] cinque [it] cinque [nl] vijf [dum] vijf [pt] cinco [es] cinco [en] penta- [da] fem [nb] fem [sv] fem [cs] pět [cy] pump [grc] πέντε [el] πέντε [sk] päť [ca] cinc [oc] cinc [fro] cinc [ru] пять [bg] пет [sh] пет [fo] fimm [non] fimm [gd] còig [id] panca [ms] panca [kmr] pênc [ro] cinci [la] Pompeii [br] pemp [xcl] հինգ [hi] पाँच [pl] pięć [fy] fiif [la] Pompeius [bal] پنج [fa] پنج [sd] پنج [ruo] ćinć [cu] пѧть [xto] päñ [txb] piś [grc] πέμπτος [sv] punsch [csb] piãc [sa] पञ्चन् [ga] cúig [af] vyf [la] cunctus [zea] vuuf [tg] панҷ [os] фондз [lt] penki [as] পাঁচ [bn] পাঁচ [gv] queig [sga] cóic [sq] pesë [xum] 𐌐𐌖𐌌𐌐𐌄 [inc-ohi] पंच [be] пяць [lv] pieci [uk] п'ять [kw] pymp [got] 𐍆𐌹𐌼𐍆 [rup] tsintsi [ps] پنځه [nrf] chinq [ms] panca- [dsb] pěś [ms] ڤنچاـ [ms] ڤنچا [nrf] chînq [gme-cgo] fyuf [ckb] پێنج [or] ପାଞ୍ଚ [en] sarpanch [hsb] pjeć [pi] pañca [gu] પાંચ [sc] chimbe [ks] پانٛژھ [ceb] singko [lij] çìnque [ae] 𐬞𐬀𐬧𐬗𐬀 [inc-oas] পাঞ্চ [prg] piēncts [rom] panʒ [inc-ash] 𑀧𑀁𑀘 [mjl] पाञ्ज [csb] pińc [ltg] pīci [ks] پٲنٛژھ,*pénkʷe,,101,138,etymology_db,,
train-2b721dd3d9eddad3-01,[wa] five [af] dag [nb] dag [nn] dag [odt] dag [osx] dag [sv] dag [vls] dag [en] fever [gme-cgo] tag [gmh] tag [goh] tag [en] fomentation [nds-de] Dag [de] Tag [nb] DD [nb] DD [pdt] Dach [nb] dd [fo] dagur [is] dagur [en] daw [mga] Dagda [non] dagr [de] Fieber [ru] дёготь [grc] τέφρα [got] 𐌳𐌰𐌲𐍃 [grc] θεπτάνων [la] fomes [ga] fiabhras [gd] fiabhras [li] daag [prg] dagis [nrn] dagh [gmw-cfr] Daach [sga] daig [sq] dhez [cy] deifio [cs] dehet [wym] taog [pl] dziegieć [lt] degutas [enm] fomentacioun [hi] दहना [scl] दयोनॊ [hrx] Daagh [nb] ddmmåå [nb] ddmmåååå [nb] dd/mm/åå [nb] DDMMÅÅÅÅ [nb] DD/MM/ÅÅ [nb] DD/MM/ÅÅÅÅ [nb] dd/mm/åååå [nb] DDMMÅÅ [nb] D-dag [nb] D-dagen [sa] दह् [ta] தாகம்,*dʰegʷʰ-,,59,139,etymology_db,,
train-2f3d35c2d0f436cb-01,[en] crude [en] raw [gl] cru [pt] cru [la] cruor [en] ree [goh] ro [en] recrudescence [de] roh [ang] hreaw [sgs] kraus [sv] rå [ru] кровь [gd] cruaidh [bg] кръв [lt] kraujas [be] кроў [hsb] krej [nl] rauw [non] hrjósa [ga] crua [eo] kruda [zlw-opl] kry [yi] רוי [enm] rawe [gl] croio [it] croio [gl] coio [sv] rysa [got] 𐌹𐌽𐍂𐌰𐌿𐌷𐍄𐌾𐌰𐌽,*krewh₂-,,30,140,etymology_db,,
train-91e3472dc3c833d0-01,[en] year [nb] år [cs] jaro [cim] jaar [grc] ὥρα [en] yahrzeit [la] hornus [pdt] Joa [ae] 𐬫𐬁𐬭𐬆 [cim] djar [nb] åå [nb] ddmmåå [nb] ddmmåååå [nb] dd/mm/åå [nb] DDMMÅÅÅÅ [nb] DD/MM/ÅÅ [nb] DD/MM/ÅÅÅÅ [nb] dd/mm/åååå [nb] DDMMÅÅ,*yóh₁r̥,,19,141,etymology_db,,
train-9bc6a446f2744360-01,[en] few [lad] prove [en] poor [la] pauper [fr] peu [en] paucal [it] povero [en] paucity [es] poco [fr] pauvre [ca] pobre [pt] pobre [es] pobre [la] pullus [en] putto [gl] pouco [pt] pouco [en] puellile [lt] putytis [sa] पुत्र [grc] παύω [xcl] փոքր [xcl] ագի [it] pupo [xcl] հաւ [la] paulus [en] pauci- [ca] poc [la] pumilus [grc] πῶλος [grc] φαῦλος [sa] पोत [la] pusus [grc] παῦρος [sq] palo- [en] puelline [ae] 𐬞𐬎𐬚𐬭𐬀,*peh₂w-,,37,142,etymology_db,,
train-1e7af388ac657afd-01,[en] clock [en] laughter [nb] le [pcd] cloke [la] clocca,*klek-,,5,143,etymology_db,,
train-f656914be3ec8b97-01,[en] meat [en] meet [en] mail [sq] maj [en] moot [sv] mat [en] mush [grc] μαστός [en] mell [de] Gemüse [en] Alvíssmál [ga] meas [fa] مست [grc] μαδάω [fr] amadouer [xcl] մատչիմ [la] madeo [xcl] մատաղ [sa] मत्त [sa] मदिरा [ga] mosach [sga] maidid [la] Matrinus [sa] मद् [la] mattus [sa] माद्यति [sa] मदन,*meh₂d-,,27,144,etymology_db,,
train-538e85965868e465-01,[nb] mann [nn] mann [fr] mandat [id] mandat [nrf] main [zlw-ocs] muž [sh] muž [sk] muž [ca] mà [en] mannish [pt] molho [yi] מאַן [wa] mwin [ru] манер [pa] ਮਨੁੱਖ,*man-,,15,145,etymology_db,,
train-7a270f09aaef686b-01,[en] second [en] see [nl] zien [nb] si [gmq-bot] si [da] se [la] sequor [bar] soon [en] saga [non] saga [en] society [nl] sage [br] hep [en] sequester [cy] heb [sv] säga [is] segja [nn] segja [non] segja [is] sjá [non] sjá [ca] seguir [pt] seguir [es] seguir [ang] secg [de] sagen [goh] sagen [af] sê [fo] siga [af] sien [ru] секунда [ang] secgan [sga] sech [la] socius [en] consociation [la] secus [fy] sjen [ga] seach [gd] seach [en] socio- [fo] síggja [fa] از [en] seg [es] siguiente [grc] Ἀχαιμένης [fi] hokea [lt] sakyti [pt] seguinte [grc] ἕπομαι [nn] seie [li] zeen [ca] executar [oc] executar [pt] executar [gsw] säge [nn] sjå [la] inquam [gd] sgeul [sq] shoh [en] soken [ga] scéal [sga] scél [gv] skeeal [nn] seia [peo] 𐏃𐎧𐎠𐎶𐎴𐎡𐏁 [ceb] sikan [xcl] հաճ [gmw-jdt] zîn [got] 𐍃𐌰𐌹𐍈𐌰𐌽 [nrf] s'gonde [nrf] siéthe [sco] seicont [got] 𐍃𐌹𐍀𐍉𐌽𐌴𐌹𐍃 [lt] paskutinis [fo] seggur [sa] सचा [grc] ἐνέπω [xfa] 𐌔𐌏𐌊𐌉𐌀𐌉 [cy] cosb [gsw] séege [gsw] ŝchegi [gsw] ŝchége [gsw] sägä [tg] ҳикоя [non] seggr [hrx] sihn [id] sositet [grc] ὀπάων [la] segusius [sga] seichid,*sekʷ-,,90,146,etymology_db,,
train-958bd479c7b3877c-01,[id] sun [it] sano [es] sano [ca] sa [la] sanus [pt] são [fr] sain [nl] zoen,*swā-n-,,8,147,etymology_db,,
