input,output,meaning,num_cognates,cognate_set_id
[Afrikaans] een [Afrikaans] een [Norwegian Bokmål] en [Old Swedish] en [Swedish] en [Swedish] en [Translingual] one [English] one [Indo-Portuguese] um [Indo-Portuguese] um [Portuguese] um [Haitian Creole] an [Scots] an [Savi] yak [Venetian] uno [Corsican] un [Guinea-Bissau Creole] un [Kabuverdianu] un [Papiamentu] un [Papiamentu] un [Welsh] un [Faroese] nan [Norwegian Bokmål] nan [Norwegian Nynorsk] nan [Bislama] wan [Sranan Tongo] wan [Tok Pisin] wan [Norwegian Bokmål] ei [Norwegian Nynorsk] ei [Interlingua] nulle [Catalan] uni- [Galician] uni- [Italian] uni- [Spanish] uni- [Kalasha] ek [Rohingya] ek [Ingrian] nolla [Northern Sami] nolla [Romansch] nolla [Bourguignon] ein [Faroese] ein [Norwegian Nynorsk] ein [Gutnish] ajn [Westrobothnian] ajn [Afrikaans] nul [Middle French] nul [Old French] nul [Romansch] nul [Esperanto] nulo [Spanish] nulo [Romansch] nulla [Mauritian Creole] enn [Seychellois Creole] enn [Afrikaans] 'n [English] Uno [English] Uno [Romansch] nula [Hindi] एक [Hindi] एक [Konkani] एक [Maithili] एक [Marathi] एक [Nepali] एक [Old Hindi] एक [Old Hindi] एक [Elfdalian] ien [Corsican] unu [Papiamentu] unu [Papiamentu] unu [Icelandic] einn [English] Angus [Irish] aon [Scottish Gaelic] aon [Indonesian] eka- [Indonesian] eka- [Urdu] ایک [Indonesian] eka [Old Javanese] eka [Hindi] अकेला [Urdu] اکیلا [Romani] jekh [Welsh Romani] jekh [English] nullity [Yola] oan [Indonesian] nol [Malay] nol [English] Aintree [English] triune [Lao] ເອກ [Romansch] ün [Assamese] এক [Bengali] এক [Thai] เอก [Manx] Anghus [Manx] Anghus [Middle Irish] Aengus [Irish] Aonghas [Irish] Aonghas [Scottish Gaelic] Aonghas [Scottish Gaelic] Aonghas [Sicilian] nuddu [Romansch] egn [Punjabi] ਇੱਕ [Manx] unnane [Slavomolisano] jena [Sinhalese] එක [Neapolitan] 'nu [Georgian] ნული [Romansch] nola [English] nullipore [Middle Irish] óen [French] éka- [Jersey Dutch] êne [Norwegian Nynorsk] einannan [Oriya] ଏକ [Ladino] אונו [Thai] เอกชน [Gujarati] એક [Kashmiri] اَکھا [Kashmiri] अख [Old Occitan] nulh [Dogri] इक [Old Hindi] इक [Dhivehi] އެކެއް [Sauraseni Apabhramsa] एक्क [Bhojpuri] एगो [Garhwali] यक [Pangwali] यक [Irish] Aontroim [Sylheti] ꠄꠇ [Sylheti] ꠄꠇꠟꠣ [Papiamentu] diesun [Vaghri] એકલો [Dogri] 𑠂𑠊 [Bengali] একলা [Sindhi] هڪ [Punjabi] اک [Assamese] আক [Domari] ikak [Kashmiri] اَکھ [Norwegian Bokmål] aberdeen angus [Norwegian Bokmål] aberdeen angus [Norwegian Bokmål] aberdeen angus [Gandhari] 𐨀𐨅𐨐 [Niya Prakrit] 𐨀𐨅𐨐 [Kashmiri] अखा [Balinese] ᬏᬓ [English] biune [Norwegian Nynorsk] eidn [Javanese] ꦲꦺꦏ [Jersey Dutch] ên [Dhivehi] އެއް,*óynos,,152,73
[Yola] een [Yola] een [English] end [English] end [Middle English] end [Vilamovian] end [Pennsylvania German] End [Afrikaans] einde [German] Ende [Middle English] ende [Luxembourgish] Enn [English] ennet [Cimbrian] énte [Greek] αντί [Middle English] eende [Alemannic German] Endi,*h₂entíos,,16,74
[Yola] een [Danish] and [Norwegian Bokmål] and [Norwegian Nynorsk] and [Norwegian Nynorsk] and [Swedish] and [English] end [Basque] agate [Romansch] anda [Esperanto] anaso [Faroese] ond [Danish] ånd [Norwegian Bokmål] ånd [Norwegian Nynorsk] ånd [Translingual] Anas [Faroese] ont [Icelandic] önd [Icelandic] önd [Italian] anatra [Portuguese] adem [Swedish] anka [Catalan] ànec [Translingual] Netta [Occitan] anet [Basque] ahate [Venetian] ànara [English] ennet [Dalmatian] anera [Ido] anado [Kalasha] ạ́i [Khowar] اڑى [Lombard] aneda [Phalura] héeṛi [Catalan] ànet,*h₂énh₂ts,,34,75
[Dutch] zijn [English] be [English] vestal [English] divan [Turkish] divan [English] Vesta [Dutch] aula [Finnish] aula [Indonesian] aula [Italian] aula [Latin] aula [Norwegian Bokmål] aula [Portuguese] aula [Spanish] aula [Swedish] aula [Persian] خانه [Low German] sien [German] Wesen [English] aulic [Icelandic] vist [Luxembourgish] Wiesen [Welsh] aros [Persian] دیوان [Indonesian] dewan [Serbo-Croatian] avlija [Greek] αυλή [German Low German] wesen [Middle Dutch] wesen [Middle Low German] wesen [Serbo-Croatian] авлија [English] wastel [Georgian] მდივანი [Greek] προαύλιο [Hindi] दीवान [Hindi] ख़ाना [Dutch Low Saxon] waen [Marathi] वास [Assamese] বাহ [Pennsylvania German] Wese [Assamese] বাহা [Urdu] خانہ [Balinese] ᬯᬵᬲ [Bakhtiari] هونه [Northern Luri] هونه [Turkish] avlu [Bengali] দেওয়ান [Bengali] দিওয়ান [Sassarese] àura,*h₂wes-,,48,76
[Haitian Creole] de [Mauritian Creole] de [Seychellois Creole] de [Translingual] two [English] duel [Catalan] duel [English] deuce [Danish] to [Esperanto] du [Ido] du [Ido] du [Ido] du [Ido] du [Kalasha] du [Romagnol] du [Greek] δύο [English] duo [Dutch] duo [Dutch] duo [Italian] duo [Polish] duo [Tok Pisin] tupela [Bislama] tu [Nigerian Pidgin] tu [Sranan Tongo] tu [Tok Pisin] tu [Kabuverdianu] dos [Kristang] dos [Kristang] dos [Papiamentu] dos [Papiamentu] dos [Swedish] två [English] dubious [Scottish Gaelic] dà [Corsican] dui [Istriot] dui [Rohingya] dui [Faroese] tveir [Icelandic] tveir [Louisiana Creole French] dé [Translingual] Diprotodontia [Guinea-Bissau Creole] dus [Aromanian] doi [Dalmatian] doi [Friulian] doi [Istro-Romanian] doi [Ladin] doi [Megleno-Romanian] doi [Old French] doi [Piedmontese] doi [Romanian] doi [Armenian] երկու [Scottish Gaelic] dhà [Romani] duj [Hungarian] duó [Manx] daa [Bengali] দুই [Hebrew] דו [Turkish] diğer [Old Swedish] tver [Sinhalese] දෙක [Irish] dhá [Phalura] dúu [Indo-Portuguese] doiz [Indo-Portuguese] doiz [Oriya] ଦୁଇ [Konkani] दोन [Bhojpuri] दू [Bhojpuri] दुइ [Ligurian] doî [Gujarati] બંને [Papiamentu] diesdos [Thai] ทุ [Kholosi] barô [Kashmiri] زٕ [Calabrian Greek] dìo [Dhivehi] ދެ,*dwóh₁,,77,77
[Irish] de [Scottish Gaelic] de [Neapolitan] e [Manx] da [French] dans [Irish] di [German] de- [Neapolitan] 'e [Esperanto] dum [Ido] dum [Aromanian] dit [Neapolitan] a [Manx] jee [Galician] despedir [Portuguese] despedir [Spanish] después [French] derrière [Italian] dentro [Spanish] mientras [Galician] departir [Middle French] departir [Old French] departir [Spanish] departir [Italian] mentre [Romanian] dimineață [Romanian] după [Irish] dhi [Manx] jeh [Istriot] duopo [German] Dekubitus [Manx] dty [Catalan] després [Romanian] odinioară [Walloon] diski [Irish] dí- [French] déchéance [Venetian] drio [Venetian] drénto [Dalmatian] dapú [Dalmatian] drante [French] départir [Aromanian] dupu [Aromanian] dupã [Galician] mentres [Istriot] drento [Friulian] daspò [Istriot] dreîo [Aromanian] didindi [Aromanian] ditru [Aromanian] dimineatsã [Cebuano] mintras [Spanish] demientra [Galician] desún [Lombard] denter [Neapolitan] dinto [Romagnol] déntar [Romagnol] drénta,*de,,57,78
[Norwegian Nynorsk] de [Norwegian Nynorsk] i [Spanish] os [Hunsrik] deer [English] ye [Yola] ye [Alemannic German] ir [Mòcheno] ir [Afrikaans] u [Corsican] voi [Westrobothnian] je [German] ihr [Afrikaans] jy [Aragonese] bos [Luxembourgish] dir [English] yea [Norwegian Nynorsk] I [Swedish] I [Phalura] tus [Faroese] tær [Yola] yee [Cimbrian] iar [Faroese] tygum [Icelandic] þér [Yiddish] איר [Norwegian Bokmål] eder [Romani] tumen [English] yeet [Marathi] तुम्ही [Old Hindi] तुम्ह [Cimbrian] iart [Aragonese] busatros [Aragonese] busatras [Friulian] vualtris [Ashokan Prakrit] 𑀢𑀼𑀨𑁂 [Dhivehi] އިބަ [Jersey Dutch] jāi,*yū́,,37,79
[Sranan Tongo] de [Cameroon Pidgin] dey,*tar-,,2,80
[Middle French] en [Old French] en [Old Portuguese] en [Spanish] en [Friulian] in [Istriot] in [Italian] in [Ligurian] in [Lombard] in [Romagnol] in [Sardinian] in [Sassarese] in [Irish] i [Norwegian Bokmål] i [Norwegian Nynorsk] i [Swedish] i [Westrobothnian] i [Bourguignon] an [Mirandese] an [Scottish Gaelic] an [French] il- [Portuguese] em [Portuguese] em [French] im- [English] in- [English] in- [Westrobothnian] gar [English] ento- [Catalan] en- [French] en- [Galician] en- [Norman] en- [Occitan] en- [Old French] en- [Portuguese] en- [Spanish] en- [French] ainsi [Spanish] entonces [Greek] εν [English] ingenue [English] immediate [Sicilian] 'n [English] encounter [Faroese] í [Icelandic] í [Old Irish] ingen [Spanish] delante [Megleno-Romanian] ăn [English] nether [Yola] nether [English] engram [Scottish Gaelic] nighean [Norwegian Bokmål] går [Norwegian Nynorsk] går [Old French] ensi [Old French] endroit [Spanish] añadir [Spanish] empujar [Spanish] inseminar [Catalan] intimidar [Occitan] intimidar [Portuguese] intimidar [Spanish] intimidar [Galician] engorde [English] incriminate [Irish] iníon [Greek] εις [Mozarabic] אן [Italian] inghiottire [Italian] ingenuo [Spanish] enzima [Greek] σε [Romanian] în [German] in flagranti [Norwegian Bokmål] in flagranti [Norwegian Nynorsk] in flagranti [Italian] imprendere [Finnish] endeeminen [Danish] enzym [Norwegian Bokmål] enzym [Norwegian Nynorsk] enzym [Aromanian] ãn [Icelandic] ensím [Greek] στο [English] enhypostasia [Spanish] emprender [Italian] interrare [Manx] ayns [Sicilian] nèsciri [Manx] inneen [Sicilian] nesciri [Romanian] împăca [Occitan] endrech [Norwegian Bokmål] fjor [Portuguese] empreender [Romanian] împrumut [Scottish Gaelic] inghean [French] ingénu [Romanian] împrinde [Sicilian] sciri [Old French] en anglé [Catalan] emprendre [Old French] emprendre [Romanian] înăuntru [Dalmatian] aninč [Translingual] Encephala [Norman] entèrrer [Aromanian] ninti [Aromanian] nãnti [Catalan] indret [English] enderon [Norman] înginnyi [English] ingenu [Catalan] ingenu [Asturian] entós [Irish] níon [German] enzootisch [Danish] enhver [Norwegian Bokmål] enhver [Aromanian] naparti [Norwegian Bokmål] enklave [Norwegian Nynorsk] enklave [Aromanian] nãinti [Aromanian] mprumut [Faroese] íggj [English] enanthesis [Old Spanish] entonce [Spanish] entonce [Dalmatian] incaricur [Greek] έρρινος [Bourguignon] an-dians [Galician] entón [Norwegian Bokmål] pling i bollen [Czech] ajncvajdraj [Czech] ajncvaj [Spanish] intríngulis [Sicilian] ncoḍḍu [German] Engramm [Romanian] năuntru [Spanish] denante [Tamil] நிவசதி [Aromanian] napãrti [Piedmontese] ën [Middle English] nethere [Magahi] 𑂢𑂱- [Galician] empuxar [English] Nethercote [Italian] entandrofragma [Italian] enoftalmo,*h₁én,,149,81
[English] star [English] star [Mòcheno] stern [Corsican] stella [Interlingua] stella [Old Occitan] stella [Tarantino] stella [Tagalog] tala [English] aster [Cebuano] aster [Dutch] aster [Tok Pisin] sta [Bourguignon] étoile [Esperanto] stelo [Ido] stelo [Translingual] Aster [Danish] Stella [Dutch] Stella [German] Stella [Icelandic] Stella [Italian] Stella [Swedish] Stella [German] Stern [Guinea-Bissau Creole] strela [Kabuverdianu] strela [Sranan Tongo] stari [Icelandic] stjarna [Spanish] estrella [Kholosi] taro [Afrikaans] ster [Afrikaans] ster [Dutch] ster [Dutch] ster [Dutch] ster [Scots] ster [English] sterling [Yola] starr [Yola] starr [Italian] astro [French] Estelle [Armenian] աստղ [Translingual] Asterozoa [Faroese] stjørna [Urdu] تارا [Hindi] तारा [Irish] astar [Bengali] তারা [Danish] stjerne [Norwegian Bokmål] stjerne [Norwegian Bokmål] stjerne [Norwegian Nynorsk] stjerne [Norwegian Nynorsk] stjerne [Megleno-Romanian] steau̯ă [Istro-Romanian] ste [Greek] αστέρι [Swedish] stjärna [Galician] estrela [Portuguese] estrela [Punjabi] ستارہ [Urdu] ستارہ [English] asteroseismology [English] stellify [Yiddish] שטערן [Kachchi] તારો [Gallo] esteill [Venetian] stéła [Vilamovian] śtaom [Luxembourgish] Stär [Punjabi] ਸਿਤਾਰਾ [Middle English] sterre [English] astraean [Greek] αστέρας [Aromanian] steauã [Latin] astur [English] starn [English] starn [Scots] starn [Indonesian] seter [Sinhalese] තරුව [Rajasthani] तारौ [Rajasthani] ताळौ [Old Swedish] stiærna [Translingual] Monaster [Papiamentu] strea [Papiamentu] strea [Papiamentu] strea [English] Stellarton [Burmese] တာရာ [Assamese] তৰা [Doteli] तारो [Sindhi] तारो [Pennsylvania German] Schtann [Punjabi] تارہ [Balinese] ᬢᬭᬵ [English] asteronym [Sardinian] streglia [Phalura] tóoru [Polish] asteronim [Papiamentu] streya [Kazakh] радиоастрономия [Oriya] ତାରା [Lithuanian] asteroidas [Sindhi] تارو,*h₂stḗr,,103,82
[Mirandese] star [Spanish] estar [Romansch] stànza,*sth₂éh₁yeti,,3,83
[Mirandese] star [Spanish] estar [Romansch] stànza,*(s)teh₂-,,3,84
[English] wolf [English] wolf [Afrikaans] wolf [Afrikaans] wolf [Alemannic German] wolf [Dutch] wolf [Middle English] wolf [Greek] λύκος [Old French] lu [Romanian] Vulcan [English] loo [Sicilian] lupa [Aragonese] lupo [Italian] lupo [Galician] lobo [Portuguese] lobo [Czech] vlk [Old French] leu [Walloon] leu [Mauritian Creole] lulu [Franco-Provençal] lop [Occitan] lop [Hungarian] olasz [Translingual] Lupus [English] Lupus [German] Wolf [Pennsylvania German] Wolf [Slavomolisano] vuk [English] loafer [Aromanian] lupu [Corsican] lupu [Sardinian] lupu [Sicilian] lupu [French] loup [Middle French] loup [Aromanian] lup [Istro-Romanian] lup [Romanian] lup [Danish] ulv [Norwegian Bokmål] ulv [Norwegian Nynorsk] ulv [Swedish] ulv [Translingual] Lycopodium [Haitian Creole] lou [Old French] lou [Irish] olc [Scottish Gaelic] olc [English] loper [Persian] گرگ [Spanish] Guadalupe [English] Ulric [Spanish] lobezno [Italiot Greek] λύκο [Belarusian] воўк [Asturian] llobu [Romani] ruv [Tajik] гург [Catalan] llop [Translingual] Lycoperdon [Luxembourgish] Wollef [Italian] lovo [Venetian] lovo [English] Loup [Spanish] Lope [Venetian] lóvo [Translingual] Lycocorax [English] Wilk [Tokelauan] luko [Udi] ул [Telugu] వృకము [Seychellois Creole] loulou [Albanian] luqerbull [Translingual] Lycosa [Galician] robalo [Emilian] låuv [Manx] olk [Chakma] 𑄤𑄇𑄴 [English] Woolley [Friulian] lôf [Ligurian] lô [Old Swedish] ulver [Serbo-Croatian] Ulcinj [Old Danish] ulf [Mirandese] lhobo [Franco-Provençal] luef [Translingual] Anarhichas lupus [English] Wolford [Polish] Wołk [Italiot Greek] liko [Champenois] voirloup [Shina] उरुक [Cimbrian] bolf [Cimbrian] bolf [Mòcheno] bolf [Kachchi] વરુ [Tsakonian] λιούκο [North Frisian] Ulv [Latin] lycisca [Norwegian Nynorsk] úv’e [English] Vilk [English] Woollard,*wĺ̥kʷos,,101,85
[English] planet [English] powder [Galician] po [Galician] po [Guinea-Bissau Creole] po [Haitian Creole] po [Galician] pole [Old Portuguese] poo [Italian] pelta [Latin] pelta [English] pollen [Danish] pollen [Dutch] pollen [Norwegian Bokmål] pollen [Norwegian Nynorsk] pollen [English] pulse [English] pulse [English] -fold [Danish] fold [Welsh] pall [English] pallor [Romanian] pală [Catalan] palla [Galician] palla [Sardinian] palla [Esperanto] polvo [Spanish] polvo [Romanian] polen [English] pulp [English] pall mall [Kabuverdianu] peli [French] poussière [English] pallet [English] pallet [English] fallow [English] polemology [Istriot] paja [Ladino] paja [Spanish] paja [Venetian] paja [Romanian] pai [English] polverine [Sranan Tongo] fala [Guinea-Bissau Creole] pele [Italian] paglia [Mongolian] пальто [Russian] пальто [Ukrainian] пальто [Danish] folde [Danish] folde [Norwegian Bokmål] folde [Norwegian Bokmål] folde [Norwegian Nynorsk] folde [Norwegian Nynorsk] folde [Romanian] paie [Icelandic] faldur [Friulian] polpe [Catalan] polpa [Galician] polpa [Italian] polpa [Kabuverdianu] polpa [Portuguese] polpa [Spanish] payaso [German] Pulver [Italian] polpetta [Romanian] plia [French] paille [Portuguese] pó [Portuguese] pó [Galician] pólvora [Portuguese] pólvora [Spanish] pólvora [Mòcheno] pulver [Romansch] pulver [English] Ptolemaic [Greek] πόλεμος [Dutch] poeder [Catalan] pols [Italian] pagliaccio [Italian] polline [Italian] polta [Afrikaans] paljas [Dutch] paljas [Dutch] paljas [Norman] pâle [Italian] polposo [Portuguese] polposo [Galician] bolboreta [Portuguese] chegada [Finnish] puuteri [French] pâleur [Middle English] puls [Middle English] puls [Czech] pulpa [English] plica [Aromanian] pulpos [Romanian] pulpos [Catalan] plegar [Italian] tolemaico [Occitan] palha [Portuguese] palha [English] poltophagy [Galician] -polio [Italian] -polio [Spanish] -polio [Guinea-Bissau Creole] padja [Esperanto] pajlo [French] polliniser [French] pollinique [Welsh] paill [Romanian] spulbera [Romanian] pulpă [Sicilian] pagghia [Sicilian] pagghia [French] pulser [French] pulser [Hungarian] paplan [Dutch] pias [Asturian] payares [French] pulpeux [Irish] púdar [Galician] poupar [Portuguese] poupar [Catalan] pol·len [Norwegian Bokmål] paillegul [Norwegian Bokmål] pudder [Norwegian Bokmål] pudder [Norwegian Nynorsk] pudder [Norwegian Nynorsk] pudder [English] paleous [English] paleaceous [Romansch] pulvra [Romansch] polvra [Romansch] puorla [Romansch] puolvra [Norman] pâlle [Norman] païle [English] pulverine [Dalmatian] pulvro [Aromanian] spulbir [Aromanian] pulpã [English] pulvinone [Manx] poodyr [English] interstellar planet [Cebuano] polbos [Asturian] polvu [Friulian] pae [Kumyk] палто [Portuguese] pólen [English] -poly [Polish] pajac [Polish] pulpet [Aromanian] pulbiri [Friulian] polpôs [Esperanto] felo [Spanish] polvareda [Aromanian] paljiu [Aromanian] palj [Cebuano] pulbora [Cebuano] polboron [Mauritian Creole] lapay [Seychellois Creole] lapay [Emilian] pajàs [Spanish] pulposo [Galician] balor [Emilian] pólvra [Sicilian] pruvigghia [Sicilian] pùrviri [Romanian] pudră [Catalan] -poli [English] Fawley [Spanish] ptolemaico [Galician] faldra [Greek] πούδρα [Greek] πούντρα [Aromanian] palji [Portuguese] -pólio [Rotokas] paora [Translingual] Borealopelta [Kazakh] пәлте [Latin] Ptolemaicus [Sicilian] tulimaicu [Indonesian] puyer [Swedish] polemisk [Scots] -fauld [Yiddish] פּולווער [Luxembourgish] Polver,*pel-,,187,86
[English] planet [English] plant [Dutch] plant [Welsh] plant [West Frisian] plant [Azerbaijani] piano [Czech] piano [Dutch] piano [Tok Pisin] fil [Galician] chan [German] Pflanze [English] clan [Dutch] clan [French] clan [Spanish] playa [Italian] pianta [Translingual] Plantae [Irish] clann [Middle Irish] clann [Scottish Gaelic] clann [Norwegian Bokmål] plage [Norwegian Nynorsk] plage [English] plantigrade [Turkish] perde [Hunsrik] Piano [Catalan] planta [Faroese] planta [Icelandic] planta [Occitan] planta [Romansch] planta [Swedish] planta [Macanese] cham [Afrikaans] vlag [English] plantar [Spanish] llanta [Sardinian] pranta [Catalan] platja [Sranan Tongo] fraga [German] Flagge [Ingrian] lanttu [Esperanto] planto [Danish] plante [French] plante [Friulian] plante [Old English] plante [English] Westphalia [Portuguese] chão [Portuguese] chão [Norman] pliante [Galician] chao [Tok Pisin] plak [Translingual] Polyplacophora [Portuguese] praia [Polish] plaża [Sicilian] chianta [Polish] flaga [Ido] flago [Punjabi] پردہ [Occitan] plaja [Spanish] plantígrado [Galician] Chao [Tagalog] piyano [Turkish] piyano [Waray-Waray] piyano [Italian] piaggia [Indonesian] klan [Polish] klan [Portuguese] clã [Scottish Gaelic] làthair [Manx] cloan [Italian] aplanatico [Old Irish] cland [Irish] pianó [Ido] plajo [Romanian] perdea [Hungarian] palánta [Romansch] plaunta [Romansch] plànta [Romansch] plonta [Irish] láthair [Romanian] plântă [Tok Pisin] plua [English] placoid [Luxembourgish] Planz [Italian] piantumare [Italian] piantume [English] laminiplantar [Georgian] კლანი [Georgian] ფარდა [English] plantule [Norman] pllànte [Latvian] plāns [Telugu] పరదా [Serbo-Croatian] pijano [Macedonian] пијано [Serbo-Croatian] пијано [Middle English] planete [Catalan] plançó [Abkhaz] аплиаж [Vietnamese] pi-a-nô [Norman] pyãt [Norman] pllaunte [Yiddish] פֿלאַנצן [Kazakh] перде [Cebuano] plorwaks [Central Franconian] Plooch [Pennsylvania German] Blans [English] plaustral [Esperanto] klano [Ligurian] ciànta [French] plaïe [Irish] planda [Sardinian] tzaca [Kabuverdianu] txon,*pleh₂-,,114,87
